,title,url,org,candid_name,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
519,Donald Trump says he did 'very well' in Iowa,http://www.cnn.com/2016/02/02/politics/donald-trump-iowa-new-hampshire/index.html,cnn,Kasich,1,141.0,0.0,186,1,0,0.00537634408602,0.0,0.00537634408602,-0.00537634408602
520,"In Iowa, Trump Spins Current Events To His Point OF View",http://www.npr.org/2016/01/13/462883543/in-iowa-trump-spins-current-events-to-his-point-of-view,npr,Kasich,1,11.0,0.0,52,0,1,0.0,0.0192307692308,0.0192307692308,0.0192307692308
521,"CNN Poll of Polls: Trump leads in Ohio, Florida",http://www.cnn.com/2016/03/11/politics/cnn-poll-of-polls-ohio-florida/index.html,cnn,Kasich,1,44.0,0.0227272734046,420,1,0,0.00238095238095,0.0,0.00238095238095,-0.00238095238095
522,Donald Trump's Day 1 to-do list,http://www.cnn.com/2016/02/24/politics/donald-trump-day-one/index.html,cnn,Kasich,1,20.0,0.300000011921,247,2,2,0.0080971659919,0.0080971659919,0.0161943319838,0.0
523,Republican debate in Miami: What to watch,http://www.cnn.com/2016/03/10/politics/republican-debate-what-to-watch/index.html,cnn,Kasich,1,189.0,0.0211640205234,1342,10,22,0.00745156482861,0.016393442623,0.0238450074516,0.00894187779434
524,Trump spotlights Cruz's 'New York values' line ahead of primary,http://www.cnn.com/2016/04/06/politics/donald-trump-new-york-values-ted-cruz/index.html,cnn,Kasich,1,45.0,0.0222222227603,46,1,2,0.0217391304348,0.0434782608696,0.0652173913043,0.0217391304348
525,The war on Ted Cruz's faith,http://www.cnn.com/2016/01/05/politics/ted-cruz-evangelical-christian-iowa/index.html,cnn,Kasich,3,72.0,0.194444447756,1343,7,20,0.00521221146687,0.0148920327625,0.0201042442293,0.00967982129561
526,5 takeaways from the CNN Republican town hall,http://www.cnn.com/2016/02/19/politics/republican-town-hall-recap/index.html,cnn,Kasich,1,99.0,0.171717166901,1299,11,14,0.00846805234796,0.0107775211701,0.0192455735181,0.00230946882217
527,"If Hillary Wins the Nomination, She Should Choose Bernie for VP",http://www.huffingtonpost.com/paul-abrams/if-hillary-wins-the-nomination_b_9553748.html,huffpo,Kasich,1,13.0,1.0,744,9,16,0.0120967741935,0.0215053763441,0.0336021505376,0.00940860215054
528,Better news for Trump in polls,http://www.cnn.com/2016/02/18/politics/south-carolina-gop-polling-snapshot/index.html,cnn,Kasich,1,98.0,0.0204081628472,270,0,2,0.0,0.00740740740741,0.00740740740741,0.00740740740741
529,GOP town hall: What to watch for,http://www.cnn.com/2016/02/17/politics/republican-town-hall-what-to-watch/index.html,cnn,Kasich,2,156.0,0.0192307699472,856,7,10,0.00817757009346,0.0116822429907,0.0198598130841,0.0035046728972
530,Pinch Me? Some Republicans Wonder If Trump's Campaign Is An 'Ambien Dream',http://www.npr.org/2016/01/24/463967779/pinch-me-some-republicans-wonder-if-trumps-campaign-is-an-ambien-dream,npr,Kasich,1,87.0,0.885057449341,781,8,7,0.0102432778489,0.0089628681178,0.0192061459667,-0.00128040973111
531,Trump insiders ask what's Corey Lewandowski's role?,http://www.cnn.com/2016/04/19/politics/trump-corey-lewandowski-manafort/index.html,cnn,Kasich,1,23.0,0.869565188885,43,0,0,0.0,0.0,0.0,0.0
532,What to watch at debate,http://www.cnn.com/2016/02/25/politics/republican-debate-what-to-watch/index.html,cnn,Kasich,1,128.0,0.3359375,1250,8,25,0.0064,0.02,0.0264,0.0136
533,Political Prediction Market: Cruz leading Trump for nomination,http://www.cnn.com/2016/01/06/politics/ted-cruz-donald-trump-political-prediction-market/index.html,cnn,Kasich,1,23.0,0.130434781313,237,0,0,0.0,0.0,0.0,0.0
534,A scary thought for the GOP establishment,http://www.cnn.com/2016/01/11/opinions/castellanos-having-fun-campaigns/index.html,cnn,Kasich,1,23.0,-0.347826093435,506,4,12,0.00790513833992,0.0237154150198,0.0316205533597,0.0158102766798
535,Ted Cruz's immigration reversal,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,cnn,Kasich,3,180.0,0.0333333350718,1806,15,19,0.00830564784053,0.0105204872647,0.0188261351052,0.00221483942414
536,Jeb Bush likens Donald Trump to Michael Moore,http://www.cnn.com/2016/02/16/politics/jeb-bush-compares-michael-moore-donald-trump/index.html,cnn,Kasich,1,64.0,0.046875,158,2,0,0.0126582278481,0.0,0.0126582278481,-0.0126582278481
537,Bobby Jindal throws support behind Marco Rubio,http://www.cnn.com/2016/02/05/politics/bobby-jindal-endorses-marco-rubio/index.html,cnn,Kasich,1,32.0,1.0,92,2,2,0.0217391304348,0.0217391304348,0.0434782608696,0.0
538,"The Rise Of The Unfit: Trump, Cruz and Rubio",http://www.huffingtonpost.com/richard-north-patterson/the-rise-of-the-unfit-tru_b_9131344.html,huffpo,Kasich,1,28.0,0.0357142873108,2622,51,53,0.0194508009153,0.0202135774218,0.0396643783371,0.000762776506484
539,UNLIKELY SUPPORT? Trump leads among evangelical Christians in SC,http://www.foxnews.com/politics/2016/02/19/s-c-christian-conservatives-split-but-most-going-for-non-evangelical-trump.html,fox,Kasich,1,185.0,0.929729700089,718,4,11,0.00557103064067,0.0153203342618,0.0208913649025,0.00974930362117
540,Political Prediction Market: What are Clinton and Trump's odds?,http://www.cnn.com/2016/03/01/politics/political-prediction-market-super-tuesday/index.html,cnn,Kasich,2,50.0,0.0599999986589,724,1,4,0.00138121546961,0.00552486187845,0.00690607734807,0.00414364640884
541,Political Prediction Market: Trump leads GOP pack after debate,http://www.cnn.com/2016/01/15/politics/donald-trump-republican-debate-political-prediction-market/index.html,cnn,Kasich,1,38.0,0.0526315793395,332,0,0,0.0,0.0,0.0,0.0
542,"Bush vows to back GOP nominee, slams Rubio on abortion",http://www.cnn.com/2016/02/05/politics/jeb-bush-marco-rubio-abortion/index.html,cnn,Kasich,1,42.0,0.023809524253,936,5,11,0.00534188034188,0.0117521367521,0.017094017094,0.00641025641026
543,Donald Trump’s dangerous politics of pride,https://www.washingtonpost.com/opinions/donald-trumps-troubling-politics-of-pride/2016/01/25/def2078a-c39c-11e5-a4aa-f25866ba0dc6_story.html,washpo,Kasich,2,55.0,0.836363613605,789,20,22,0.0253485424588,0.0278833967047,0.0532319391635,0.00253485424588
544,"Donald Trump, last of the '80s CEOs?",http://www.cnn.com/2016/01/03/opinions/pease-trump-last-of-the-80s-ceos/index.html,cnn,Kasich,1,33.0,0.0606060624123,858,9,14,0.0104895104895,0.016317016317,0.0268065268065,0.00582750582751
545,"In Iowa, Ted Cruz Overcomes Donald Trump's Star Power",http://www.npr.org/2016/02/02/465246260/in-iowa-ted-cruz-overcomes-donald-trumps-star-power,npr,Kasich,1,12.0,0.583333313465,30,1,0,0.0333333333333,0.0,0.0333333333333,-0.0333333333333
546,"Maryland poll: Clinton, Trump lead",http://www.cnn.com/2016/04/13/politics/maryland-poll-clinton-trump-lead/index.html,cnn,Kasich,1,12.0,0.0833333358169,25,0,0,0.0,0.0,0.0,0.0
547,Ted Cruz on Donald Trump voter pledge: 'Like subjects to a king',http://www.cnn.com/2016/03/08/politics/ted-cruz-donald-trump-pledge/index.html,cnn,Kasich,1,22.0,0.0909090936184,404,3,6,0.00742574257426,0.0148514851485,0.0222772277228,0.00742574257426
548,Cruz: Trump is relying on Clinton supporters to attack me,http://www.cnn.com/2016/01/12/politics/ted-cruz-donald-trump-new-hampshire/index.html,cnn,Kasich,2,41.0,0.146341457963,226,2,7,0.00884955752212,0.0309734513274,0.0398230088496,0.0221238938053
549,Anti-tax group endorses Cruz,http://www.cnn.com/2016/03/23/politics/club-for-growth-endorses-ted-cruz/index.html,cnn,Kasich,1,135.0,1.0,182,1,4,0.00549450549451,0.021978021978,0.0274725274725,0.0164835164835
550,Mike Huckabee to attend Donald Trump event,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,cnn,Kasich,2,134.0,0.388059705496,201,0,1,0.0,0.00497512437811,0.00497512437811,0.00497512437811
551,Iowa paper: Democrats should do caucus recount,http://www.cnn.com/2016/02/04/politics/iowa-caucus-recount-des-moines-register/index.html,cnn,Kasich,1,17.0,0.529411792755,200,3,1,0.015,0.005,0.02,-0.01
552,"Cruz Wins Iowa Republican Caucus; Clinton, Sanders Still Too Close To Call",http://www.npr.org/2016/02/02/465193561/cruz-wins-iowa-republican-caucus-clinton-sanders-still-too-close-to-call,npr,Kasich,1,73.0,1.0,521,1,8,0.00191938579655,0.0153550863724,0.0172744721689,0.0134357005758
553,Confusion breeds Trump supporters (Opinion),http://www.cnn.com/2016/03/14/opinions/confusion-drives-support-for-trump-opinion-dearing/index.html,cnn,Kasich,1,14.0,0.285714298487,755,7,8,0.00927152317881,0.0105960264901,0.0198675496689,0.00132450331126
554,POLITICAL FAVOR? Pro-Clinton group alleges Trump-Carson job deal,http://www.foxnews.com/politics/2016/04/01/pro-clinton-group-files-doj-report-alleging-trump-carson-appointment-deal.html,fox,Kasich,1,31.0,0.516129016876,376,4,7,0.0106382978723,0.0186170212766,0.0292553191489,0.00797872340426
555,Marco Rubio has copied Donald Trump’s nasty insult style – and TV loves it,https://www.washingtonpost.com/news/wonk/wp/2016/02/29/marco-rubio-has-copied-donald-trumps-nasty-insult-style-and-tv-loves-it/,washpo,Kasich,1,10.0,-0.800000011921,307,2,7,0.00651465798046,0.0228013029316,0.0293159609121,0.0162866449511
556,Did Hillary Clinton Really Win Iowa? New Errors Detected in Caucus Results,http://www.huffingtonpost.com/brian-hanley/did-hillary-clinton-reall_b_9173326.html,huffpo,Kasich,2,15.0,1.0,132,0,1,0.0,0.00757575757576,0.00757575757576,0.00757575757576
557,"Donald Trump poised for crushing victory in Massachusetts, new poll finds",http://www.cnn.com/2016/02/27/politics/donald-trump-massachusetts/index.html,cnn,Kasich,1,18.0,1.0,131,1,1,0.00763358778626,0.00763358778626,0.0152671755725,0.0
558,Trump Invited To Iowa Mosque. Imam: He's A Great Man With Bad Ideas,http://www.npr.org/2016/01/12/462754248/trump-invited-to-iowa-mosque-imam-he-s-a-great-man-with-bad-ideas,npr,Kasich,1,33.0,-0.909090936184,34,0,1,0.0,0.0294117647059,0.0294117647059,0.0294117647059
559,"CNN/WMUR poll: Trump, Sanders still up in New Hampshire",http://www.cnn.com/2016/01/31/politics/cnn-wmur-poll-donald-trump-bernie-sanders/index.html,cnn,Kasich,1,52.0,0.846153855324,614,3,3,0.00488599348534,0.00488599348534,0.00977198697068,0.0
560,Donald Trump's odds at capturing GOP nomination at 68%,http://www.cnn.com/2016/02/24/politics/political-prediction-market-trump-at-68-percent/index.html,cnn,Kasich,1,19.0,1.0,157,0,1,0.0,0.00636942675159,0.00636942675159,0.00636942675159
561,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,cnn,Kasich,1,22.0,0.0909090936184,441,2,9,0.00453514739229,0.0204081632653,0.0249433106576,0.015873015873
562,5 things to watch in the Republican debate,http://www.cnn.com/2016/02/06/politics/republican-debate-what-to-watch/index.html,cnn,Kasich,1,35.0,0.0571428574622,919,9,11,0.00979325353645,0.0119695321001,0.0217627856366,0.00217627856366
563,"Conservative group: Clinton tax plan would hit top 1%, economic growth",http://www.cnn.com/2016/01/26/politics/hillary-clinton-tax-plan-report/index.html,cnn,Kasich,1,13.0,0.615384638309,441,0,1,0.0,0.00226757369615,0.00226757369615,0.00226757369615
564,Trump's love-hate relationship with the Clintons,http://www.cnn.com/2016/04/19/politics/donald-trump-love-hate-clintons/index.html,cnn,Kasich,1,42.0,-1.0,21,1,0,0.047619047619,0.0,0.047619047619,-0.047619047619
565,Poll: Trump leads Rubio in Florida,http://www.cnn.com/2016/02/25/politics/donald-trump-marco-rubio-florida-quinnipiac-poll/index.html,cnn,Kasich,1,38.0,-0.552631556988,329,3,6,0.00911854103343,0.0182370820669,0.0273556231003,0.00911854103343
566,How to watch CNN's Republican debate,http://www.cnn.com/2016/02/24/politics/how-to-watch-republican-debate/index.html,cnn,Kasich,1,19.0,0.157894730568,199,0,3,0.0,0.0150753768844,0.0150753768844,0.0150753768844
567,Falwell officially endorses Trump,http://www.foxnews.com/politics/2016/01/26/falwell-officially-endorses-trump.html,fox,Kasich,1,32.0,1.0,104,0,2,0.0,0.0192307692308,0.0192307692308,0.0192307692308
568,Sarah Palin Endorses Donald Trump At Rally In Iowa,http://www.npr.org/2016/01/19/463650840/sarah-palin-endorses-donald-trump-at-rally-in-iowa,npr,Kasich,1,32.0,0.9375,34,0,1,0.0,0.0294117647059,0.0294117647059,0.0294117647059
569,Carson calls for meeting of all 5 GOP campaigns,http://www.cnn.com/2016/03/01/politics/ben-carson-five-candidates-meeting/index.html,cnn,Kasich,2,34.0,0.205882355571,259,5,4,0.019305019305,0.015444015444,0.034749034749,-0.003861003861
570,BATTLE FOR THE GOP RNC cuts debate ties with mag over anti-Trump issue,http://www.foxnews.com/politics/2016/01/22/rnc-cuts-debate-ties-with-conservative-magazine-over-anti-trump-issue.html,fox,Kasich,1,195.0,-0.364102572203,419,3,4,0.00715990453461,0.00954653937947,0.0167064439141,0.00238663484487
571,Cruz vows to mock Trump at AIPAC for skipping Fox News debate,http://www.cnn.com/2016/03/16/politics/ted-cruz-aipac-utah-donald-trump-debate/index.html,cnn,Kasich,1,26.0,-1.0,302,1,6,0.00331125827815,0.0198675496689,0.023178807947,0.0165562913907
572,"FOX NEWS POLL  Trump gains in Iowa, dominates New Hampshire",http://www.foxnews.com/politics/2016/01/24/fox-news-poll-trump-gains-in-iowa-still-dominates-in-new-hampshire.html,fox,Kasich,1,331.0,0.867069482803,931,4,2,0.00429645542427,0.00214822771214,0.00644468313641,-0.00214822771214
573,Trump: Romney 'one of the dumbest candidates' in Republican politics,http://www.cnn.com/2016/02/25/politics/donald-trump-mitt-romney-taxes/index.html,cnn,Kasich,1,10.0,0.20000000298,312,4,1,0.0128205128205,0.00320512820513,0.0160256410256,-0.00961538461538
574,"Republican debate: GOP takes the stage as Trump, Cruz jockey for first in Iowa",http://www.cnn.com/2016/01/14/politics/republican-debate-2016-highlights/index.html,cnn,Kasich,1,190.0,0.194736838341,404,2,4,0.0049504950495,0.00990099009901,0.0148514851485,0.0049504950495
575,South Carolina heads to the polls after GOP brawl,http://www.cnn.com/2016/02/20/politics/republicans-south-carolina-primary-highlights/index.html,cnn,Kasich,1,281.0,0.86476868391,971,13,13,0.0133882595263,0.0133882595263,0.0267765190525,0.0
576,Florida Gov. Rick Scott praises Donald Trump in op-ed,http://www.cnn.com/2016/01/07/politics/florida-donald-trump-rick-scott-op-ed/index.html,cnn,Kasich,1,28.0,1.0,256,1,5,0.00390625,0.01953125,0.0234375,0.015625
577,Ted Cruz says Donald Trump is for 'amnesty',http://www.cnn.com/2016/01/23/politics/ted-cruz-donald-trump-immigration-amnesty/index.html,cnn,Kasich,1,62.0,0.661290347576,150,1,1,0.00666666666667,0.00666666666667,0.0133333333333,0.0
578,Trump unscathed in GOP ad wars,http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html,cnn,Kasich,1,22.0,0.0454545468092,927,10,17,0.0107874865156,0.0183387270766,0.0291262135922,0.00755124056095
579,Why this Progressive is Really Excited About Hillary,http://www.huffingtonpost.com/jan-schakowsky/why-this-progressive-is-r_b_8998288.html,huffpo,Kasich,1,54.0,0.981481492519,700,6,12,0.00857142857143,0.0171428571429,0.0257142857143,0.00857142857143
580,"Jeb Bush: 'Mom, my crowd sizes normally aren't this large'",http://www.cnn.com/2016/02/04/politics/barbara-bush-jeb-2016-election/index.html,cnn,Kasich,1,21.0,-0.142857149243,468,2,14,0.0042735042735,0.0299145299145,0.034188034188,0.025641025641
581,The GOP: The New Know Nothing Party?,http://www.huffingtonpost.com/john-w-traphagan/the-gop-the-new-know-noth_b_9010454.html,huffpo,Kasich,1,11.0,0.0,717,10,12,0.0139470013947,0.0167364016736,0.0306834030683,0.00278940027894
582,Heidi Cruz dishes on 'who Ted is',http://www.cnn.com/2016/01/27/politics/ted-cruz-heidi-cruz-new-hampshire-2016/index.html,cnn,Kasich,2,37.0,0.94594591856,1505,10,18,0.00664451827243,0.0119601328904,0.0186046511628,0.00531561461794
583,Madeleine Albright: GOP 'sounds like children in a school yard',http://www.cnn.com/2016/03/02/politics/madeleine-albright-donald-trump-2016-election/index.html,cnn,Kasich,1,10.0,0.20000000298,253,1,1,0.00395256916996,0.00395256916996,0.00790513833992,0.0
584,Trump ejects 'This is boring' listener,http://www.cnn.com/2016/01/11/politics/donald-trump-boring-protester-interruption/index.html,cnn,Kasich,1,244.0,-0.926229536533,122,0,1,0.0,0.00819672131148,0.00819672131148,0.00819672131148
585,Paul Ryan: GOP 'circular firing squad' could cost party the White House in 2016,http://www.cnn.com/2016/01/25/politics/paul-ryan-hugh-hewitt-circular-firing-squad-2016/index.html,cnn,Kasich,1,30.0,-1.0,237,3,0,0.0126582278481,0.0,0.0126582278481,-0.0126582278481
586,Palin gears up for South Carolina campaigning for Trump,http://www.cnn.com/2016/02/02/politics/sarah-palin-donald-trump-south-carolina/index.html,cnn,Kasich,1,15.0,0.0,164,1,1,0.00609756097561,0.00609756097561,0.0121951219512,0.0
587,Hillary Clinton through the years,http://www.cnn.com/2016/02/10/politics/who-is-hillary-clinton/index.html,cnn,Kasich,1,15.0,0.133333340287,1309,8,15,0.0061115355233,0.0114591291062,0.0175706646295,0.00534759358289
588,Home Depot co-founder Ken Langone to back John Kasich,http://www.cnn.com/2016/02/11/politics/john-kasich-ken-langone/index.html,cnn,Kasich,1,12.0,0.0,409,0,11,0.0,0.0268948655257,0.0268948655257,0.0268948655257
589,Donald Trump Does Not Speak for Me,http://www.huffingtonpost.com/jason-lief/donald-trump-does-not-speak-for-me_b_9071576.html,huffpo,Kasich,1,11.0,0.181818187237,662,2,12,0.00302114803625,0.0181268882175,0.0211480362538,0.0151057401813
590,Lindsey Graham jokes about murder of Ted Cruz,http://www.cnn.com/2016/02/26/politics/lindsey-graham-ted-cruz-dinner/index.html,cnn,Kasich,1,182.0,-0.983516454697,485,7,4,0.0144329896907,0.00824742268041,0.0226804123711,-0.00618556701031
591,Donald Trump calls out Jeb Bush over eminent domain,http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-eminent-domain/index.html,cnn,Kasich,1,22.0,0.863636374474,267,4,5,0.0149812734082,0.0187265917603,0.0337078651685,0.00374531835206
