,url,org,num_tweets
345,http://www.cnn.com/2016/03/13/politics/donald-trump-john-kasich-ohio/index.html,cnn,72
346,http://www.cnn.com/2016/03/13/politics/marco-rubio-donald-trump-support/index.html,cnn,31
347,http://www.foxnews.com/politics/2016/03/17/gop-led-house-backs-legal-challenge-to-obama-on-immigration.html,fox,18
348,http://www.cnn.com/2016/04/25/politics/axelrod-axe-files-mike-murphy-jeb-bush/index.html,cnn,16
349,http://www.politico.com/story/2016/01/trump-el-chapo-217543,politico,14
350,http://www.cnn.com/2016/01/27/politics/ben-sasse-donald-trump-affairs-salesman-iowa/index.html,cnn,26
351,http://www.cnn.com/2016/01/26/politics/sheriff-joe-arpaio-donald-trump-iowa/index.html,cnn,45
357,http://www.cnn.com/2016/02/27/politics/clinton-and-trump-two-corinthians/index.html,cnn,201
358,http://www.cnn.com/2016/02/27/politics/south-carolina-democratic-primary-what-to-watch/index.html,cnn,16
361,http://www.cnn.com/2016/03/09/politics/george-patton-donald-trump-marco-rubio-endorsement/index.html,cnn,19
362,http://www.cnn.com/2016/03/10/politics/republican-debate-what-to-watch/index.html,cnn,189
363,http://www.cnn.com/2016/03/08/politics/primary-results-highlights/index.html,cnn,13
365,http://www.cnn.com/2016/03/23/politics/hillary-clinton-brussels-terrorism-trump-cruz/index.html,cnn,69
367,http://www.cnn.com/2016/03/25/politics/trump-cruz-kasich-1237-delegates/index.html,cnn,155
369,http://www.cnn.com/2016/03/24/politics/hillary-clinton-donald-trump-cnn-poll-2016-election/index.html,cnn,63
371,http://www.cnn.com/2016/04/21/politics/donald-trump-hillary-clinton-qualified/index.html,cnn,30
373,http://www.politico.com/story/2016/01/bill-clinton-gop-scary-217324,politico,38
374,http://www.npr.org/2016/01/05/462057513/south-carolina-gov-nikki-haley-to-give-gops-state-of-the-union-response,npr,32
376,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-twitter-217877,politico,37
377,http://www.cnn.com/2016/01/14/politics/rand-paul-fox-news-debate/index.html,cnn,43
378,http://www.npr.org/2016/01/14/462991267/gop-debate-desperation-time-is-setting-in,npr,68
380,http://www.cnn.com/2016/01/31/politics/cnn-wmur-poll-donald-trump-bernie-sanders/index.html,cnn,52
381,http://www.cnn.com/2016/02/03/politics/marco-rubio-jeb-bush-union-leader-ad/index.html,cnn,23
382,http://www.npr.org/2016/02/03/465478327/rick-santorum-drops-out-endorses-marco-rubio-for-president,npr,50
384,http://www.cnn.com/2016/02/01/politics/iowa-caucuses-republican-speeches/index.html,cnn,18
385,https://www.washingtonpost.com/news/the-fix/wp/2016/02/10/ben-carson-has-been-spending-a-ton-of-money-for-not-a-lot-of-votes/,washpo,10
386,http://www.cnn.com/2016/02/26/politics/lindsey-graham-ted-cruz-dinner/index.html,cnn,182
387,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/cia-director-armed-forces-ignore-trump-219918,politico,15
388,http://www.cnn.com/2016/02/29/politics/marco-rubio-donald-trump-kkk-earpiece/index.html,cnn,130
389,http://www.foxnews.com/politics/2016/03/10/clinton-sanders-join-in-vow-not-to-deport-illegal-kids-non-criminals-at-latest-dem-debate.html,fox,42
393,http://www.cnn.com/2016/03/20/politics/democrats-donald-trump-governors/index.html,cnn,84
396,http://www.foxnews.com/politics/2016/04/10/fox-news-poll-trump-holds-huge-lead-in-pennsylvania-clinton-up-over-sanders.html,fox,100
398,http://www.cnn.com/2016/04/25/politics/ted-cruz-john-kasich-divide-map-strategy-donald-trump/index.html,cnn,174
400,http://www.cnn.com/2016/04/23/politics/maine-republican-delegates-unity-ticket-gop-governor/index.html,cnn,98
402,http://www.cnn.com/2016/01/05/politics/donald-trump-guns-new-hampshire/index.html,cnn,115
403,http://www.cnn.com/2016/01/05/politics/donald-trump-ted-cruz-eligibility/index.html,cnn,113
404,http://www.politico.com/story/2016/01/trump-media-like-him-217395,politico,15
405,http://www.cnn.com/2016/01/17/politics/ted-cruz-donald-trump-2016-south-carolina/index.html,cnn,118
406,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-authoritarian-213533,politico,1260
407,http://www.npr.org/2016/01/23/464124988/as-caucus-day-nears-trump-and-cruz-make-big-push-in-iowa,npr,43
408,http://www.cnn.com/2016/01/22/politics/donald-trump-ted-cruz-fox-news-poll/index.html,cnn,232
409,http://www.politico.com/story/2016/01/jeb-bush-donald-trump-fox-debate-218301,politico,27
410,http://www.cnn.com/2016/01/27/politics/ben-carson-uneducated-voters-threat/index.html,cnn,164
412,http://www.cnn.com/2016/02/06/politics/marco-rubio-abortion-jeb-bush-new-hampshire/index.html,cnn,28
416,http://www.foxnews.com/politics/2016/02/18/fox-news-poll-trump-still-leads-national-race-for-gop-nomination.html,fox,78
418,http://www.cnn.com/2016/02/18/politics/republican-town-hall-takeaways/index.html,cnn,134
420,http://www.politico.com/magazine/story/2016/03/super-tuesday-ted-cruz-judgement-day-213691,politico,12
423,http://www.cnn.com/2016/03/04/politics/orlando-sentinel-marco-rubio-endorsement/index.html,cnn,13
424,http://www.cnn.com/2016/03/16/politics/primary-results-republican-party/index.html,cnn,139
425,http://www.foxnews.com/politics/2016/03/14/trump-sets-sights-on-ohio-upping-pressure-on-kasich.html,fox,80
426,http://www.cnn.com/2016/03/15/politics/donald-trump-news-conference-super-tuesday-no-questions/index.html,cnn,103
428,http://www.foxnews.com/politics/2016/03/22/arizona-prize-in-western-primaries-as-trump-clinton-look-to-build-lead.html,fox,44
430,http://www.cnn.com/2016/03/29/politics/republican-town-hall-highlights/index.html,cnn,119
431,http://www.foxnews.com/travel/2016/04/06/donald-trumps-presidential-campaign-bad-for-hotel-business-says-survey.html,fox,25
434,http://www.cnn.com/2016/01/03/politics/hillary-clinton-heckled-over-bill-clinton-sex-scandals/index.html,cnn,266
436,http://www.cnn.com/2016/01/11/politics/donald-trump-boring-protester-interruption/index.html,cnn,244
437,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-ronald-reagan-217944,politico,20
439,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,politico,54
440,http://www.cnn.com/2016/01/29/politics/republican-debate-mike-huckabee-ted-cruz/index.html,cnn,43
441,http://www.cnn.com/2016/02/08/politics/obama-trump-new-hampshire/index.html,cnn,58
442,http://www.cnn.com/2016/02/15/politics/ted-cruz-marco-rubio-feud-liar-south-carolina/index.html,cnn,35
444,http://www.cnn.com/2016/02/17/politics/nikki-haley-endorses-marco-rubio/index.html,cnn,92
448,http://www.cnn.com/2016/02/25/politics/donald-trump-marco-rubio-florida-quinnipiac-poll/index.html,cnn,38
450,http://www.cnn.com/2016/03/16/politics/hillary-clinton-super-tuesday-3/index.html,cnn,110
457,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,cnn,76
459,http://www.cnn.com/2016/01/10/politics/hillary-clinton-gabby-giffords-mark-kelly-endorsement/index.html,cnn,42
460,http://www.cnn.com/2016/01/15/politics/donald-trump-pizza-ranch-retail-politics/index.html,cnn,30
461,http://www.politico.com/story/2016/01/republican-debate-charleston-2016-217732,politico,52
462,http://latino.foxnews.com/latino/politics/2016/01/15/texas-lawyer-files-federal-lawsuit-against-ted-cruz-over-his-canadian-birth/,fox,58
463,http://www.politico.com/story/2016/01/donald-trump-new-hampshire-gop-feud-218134,politico,19
464,http://www.foxnews.com/politics/2016/01/20/will-trump-cruz-battle-alienate-their-mutual-supporters.html,fox,157
466,http://www.politico.com/story/2016/01/chuck-grassley-introduces-donald-trump-at-iowa-rally-218147,politico,28
467,http://www.cnn.com/2016/01/23/politics/ted-cruz-donald-trump-immigration-amnesty/index.html,cnn,62
468,http://www.cnn.com/2016/02/10/opinions/donald-trump-republican-party-stanley/index.html,cnn,36
469,http://www.cnn.com/2016/02/05/politics/donald-trump-white-supremacists-new-hampshire/index.html,cnn,151
471,http://www.cnn.com/2016/02/23/politics/republican-delegate-math/index.html,cnn,112
473,http://www.cnn.com/2016/02/25/politics/donald-trump-hispanic-latino-voters/index.html,cnn,52
474,http://www.cnn.com/2016/02/28/politics/jean-marie-le-pen-endorses-donald-trump/index.html,cnn,14
476,http://www.cnn.com/2016/02/26/politics/hillary-clinton-gabby-giffords-ad/index.html,cnn,12
477,http://www.foxnews.com/politics/2016/03/08/romney-sends-out-robo-calls-for-rubio-against-trump.html,fox,93
478,http://www.foxnews.com/politics/2016/03/10/ben-carson-expected-to-endorse-trump-sources-say.html,fox,92
481,http://www.foxnews.com/politics/2016/04/04/sanders-campaign-accuses-clinton-ducking-debates-as-wisconsin-battle-looms.html,fox,73
483,http://www.cnn.com/2016/02/24/politics/jeb-bush-supporters-phone-call/index.html,cnn,23
485,http://www.cnn.com/2016/01/20/politics/ted-cruz-new-york-values-poll/index.html,cnn,15
486,http://www.npr.org/2016/01/19/463633573/sarah-palin-endorses-donald-trump,npr,37
487,http://www.npr.org/2016/01/15/463142143/heading-into-iowa-gop-candidates-clash-but-fail-to-derail-the-trump-express,npr,54
489,http://www.politico.com/story/2016/01/ted-cruz-terry-branstad-iowa-218172,politico,21
490,http://www.cnn.com/2016/01/24/politics/jeb-bush-marco-rubio-ted-cruz-syria/index.html,cnn,123
494,http://www.cnn.com/2016/02/17/politics/nikki-haley-donald-trump-south-carolina/index.html,cnn,13
495,http://www.cnn.com/2016/02/16/politics/ted-cruz-donald-trump-abortion-south-carolina-videos/index.html,cnn,32
501,http://www.foxnews.com/politics/2016/02/29/rubio-cruz-rip-trump-con-job-as-super-tuesday-looms.html,fox,72
502,http://www.cnn.com/2016/03/07/politics/paul-ryan-ted-cruz-donald-trump-phone-call/index.html,cnn,18
503,http://www.cnn.com/2016/03/10/politics/republican-debate-highlights/index.html,cnn,75
504,http://www.foxnews.com/politics/2016/03/17/moving-pieces-gop-alliances-shift-in-bids-to-block-boost-trump.html,fox,143
506,http://www.foxnews.com/politics/2016/03/21/montana-gop-officials-fight-to-close-primary-in-complication-for-trump.html,fox,47
510,http://www.cnn.com/2016/04/06/politics/donald-trump-new-york-values-ted-cruz/index.html,cnn,45
515,http://www.politico.com/story/2016/01/chris-christie-jeb-bush-217413,politico,14
516,http://www.cnn.com/2016/01/07/politics/florida-donald-trump-rick-scott-op-ed/index.html,cnn,28
517,http://www.politico.com/story/2016/01/rand-paul-would-support-trump-217710,politico,21
518,http://www.cnn.com/2016/01/14/politics/donald-trump-usa-freedom-kids-video/index.html,cnn,118
519,http://www.cnn.com/2016/01/24/politics/chris-christie-approval-ratings-new-jersey/index.html,cnn,39
520,http://www.politico.com/story/2016/01/ted-cruz-debate-trump-veterans-218314,politico,42
521,http://www.politico.com/story/2016/01/jeb-bush-marco-rubio-super-pacs-218022,politico,13
522,http://www.cnn.com/2016/01/31/politics/cnn-town-hall-hillary-clinton-bernie-sanders-martin-omalley/index.html,cnn,186
524,http://www.cnn.com/2016/02/03/politics/democratic-town-hall-highlights/index.html,cnn,52
527,http://www.cnn.com/2016/02/11/politics/ted-cruz-marco-rubio-2016/index.html,cnn,30
528,http://www.cnn.com/2016/02/18/politics/pope-francis-trump-christian-wall/index.html,cnn,144
529,http://www.cnn.com/2016/02/24/politics/how-to-watch-republican-debate/index.html,cnn,19
530,http://www.cnn.com/2016/02/19/politics/south-carolina-poll-donald-trump-ted-cruz-nbc-wsj/index.html,cnn,24
534,http://www.cnn.com/2016/03/16/politics/paul-ryan-brokered-convention-2016-nomination/index.html,cnn,27
535,http://www.cnn.com/2016/03/16/politics/marco-rubio-campaign-ad-spending/index.html,cnn,24
536,http://www.cnn.com/2016/03/15/politics/marco-rubio-drops-out/index.html,cnn,85
540,http://www.cnn.com/2016/01/08/politics/ted-cruz-donald-trump-marco-rubio-political-prediction-market/index.html,cnn,29
542,http://www.cnn.com/2016/01/05/politics/ted-cruz-evangelical-christian-iowa/index.html,cnn,72
543,http://www.cnn.com/2016/01/05/politics/ted-cruz-donald-trump-constitutional-natural-born/index.html,cnn,37
545,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,cnn,55
546,http://www.huffingtonpost.com/chris-weigant/debate-advice-for-hillary_b_9013394.html,huffpo,15
547,http://www.cnn.com/2016/01/27/politics/bernie-sanders-organized-religion/index.html,cnn,72
548,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,cnn,134
549,http://www.cnn.com/2016/01/30/politics/ted-cruz-mailer-iowa-caucuses-voter-violation/index.html,cnn,175
550,http://www.cnn.com/2016/02/05/politics/bobby-jindal-endorses-marco-rubio/index.html,cnn,32
552,http://www.cnn.com/2016/02/05/politics/jeb-bush-marco-rubio-abortion/index.html,cnn,42
553,http://www.cnn.com/2016/02/12/politics/donald-trump-autographs-baby-crowdsurfing/index.html,cnn,86
555,http://www.foxnews.com/politics/2016/02/19/trump-endorsed-iraq-invasion-in-2002-radio-interview.html,fox,52
557,http://www.cnn.com/2016/03/06/politics/mitt-romney-brokered-convention/index.html,cnn,37
559,http://www.cnn.com/2016/03/08/politics/donald-trump-1999-people-react/index.html,cnn,24
560,http://www.cnn.com/2016/03/11/politics/cnn-poll-of-polls-ohio-florida/index.html,cnn,44
563,http://www.cnn.com/2016/03/15/politics/election-2016-ohio-illinois-florida-primaries-highlights/index.html,cnn,92
564,http://www.foxnews.com/politics/2016/03/14/sanders-barnstorms-midwest-as-clinton-lead-narrows-in-several-states.html,fox,61
568,http://www.politico.com/story/2016/01/kevin-brady-donald-trump-217593,politico,13
570,http://www.cnn.com/2016/01/09/politics/marco-rubio-immigration-protesters-jack-kemp-poverty-forum/index.html,cnn,49
572,http://www.politico.com/story/2016/01/donald-trump-megyn-kelly-fox-news-debate-218250,politico,48
573,http://www.politico.com/story/2016/01/marco-rubio-endorsements-congress-217982,politico,71
574,http://www.politico.com/magazine/story/2016/01/bernie-sanders-hillary-clinton-2016-213560,politico,192
575,http://www.politico.com/story/2016/01/poll-trump-religious-candidate-218237,politico,17
580,http://www.cnn.com/2016/02/17/politics/ted-cruz-donald-trump-marco-rubio-south-carolina/index.html,cnn,159
581,http://www.cnn.com/2016/02/20/politics/republicans-south-carolina-primary-highlights/index.html,cnn,281
582,http://www.cnn.com/2016/02/21/politics/marco-rubio-unify-republicans/index.html,cnn,35
583,http://www.cnn.com/2016/02/27/politics/new-york-daily-news-chris-christie-donald-trump-cover/index.html,cnn,21
584,http://www.cnn.com/2016/02/27/politics/cher-aaron-carter-donald-trump-hitler/index.html,cnn,26
586,http://www.cnn.com/2016/02/26/politics/ted-cruz-donald-trump-unstoppable/index.html,cnn,83
588,http://www.cnn.com/2016/03/22/politics/ted-cruz-muslim-neighborhoods/index.html,cnn,84
590,http://www.cnn.com/2016/03/30/politics/hillary-clinton-donald-trump-ad-new-york/index.html,cnn,44
591,http://www.cnn.com/2016/04/10/politics/donald-trump-hillary-clinton-poll-new-your-pennsylvania/index.html,cnn,131
592,http://www.cnn.com/2016/01/06/politics/north-korea-nuclear-test-clinton-trump/index.html,cnn,42
594,http://www.politico.com/story/2016/01/nikki-haley-state-of-the-union-response-217740,politico,20
596,http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,cnn,554
597,http://www.cnn.com/2016/01/30/politics/iowa-road-trip-caucus-takeaways-king/index.html,cnn,83
598,http://www.cnn.com/2016/01/29/politics/ben-carson-debate-gladiator/index.html,cnn,15
600,http://www.cnn.com/2016/02/02/politics/marco-rubio-susan-duprey-new-hampshire-endorsement/index.html,cnn,31
603,http://www.cnn.com/2016/02/08/politics/donald-trump-ted-cruz-waterboarding/index.html,cnn,23
604,http://www.cnn.com/2016/02/10/politics/marco-rubio-campaign-style-tactics/index.html,cnn,41
605,http://www.cnn.com/2016/02/10/politics/who-is-hillary-clinton/index.html,cnn,15
606,http://www.cnn.com/2016/02/15/politics/jeb-bush-george-w-bush/index.html,cnn,118
607,http://www.cnn.com/2016/02/19/politics/donald-trump-south-carolina-john-pershing/index.html,cnn,206
615,http://www.cnn.com/2016/03/01/politics/donald-trump-hill-republicans/index.html,cnn,60
617,http://www.cnn.com/2016/03/07/politics/ted-cruz-phil-bryant-mississippi/index.html,cnn,130
618,http://www.cnn.com/2016/03/14/politics/super-tuesday-march-15-guide-florida-illinois-ohio/index.html,cnn,108
619,http://www.cnn.com/2016/03/22/politics/hillary-clinton-donald-trump-hands/index.html,cnn,53
620,http://www.cnn.com/2016/03/20/opinions/why-the-hate-for-hillary-clinton-opinion-parini/index.html,cnn,147
622,http://www.foxnews.com/politics/2016/03/30/trump-walks-back-statement-on-women-being-punished-for-abortion-if-procedure-banned.html,fox,25
625,http://www.cnn.com/2016/04/18/politics/donald-trump-field-director-resigns/index.html,cnn,157
626,http://www.foxnews.com/politics/2016/04/19/new-york-state-mind-trump-clinton-seek-landslide-wins-on-home-turf.html,fox,15
627,http://www.cnn.com/2016/04/19/opinions/donald-trump-post-new-york-primary-challenges-zelizer/index.html,cnn,125
629,http://www.cnn.com/2016/04/27/opinions/trump-woman-card-ben-ghiat/index.html,cnn,212
630,http://www.politico.com/story/2016/01/poll-anger-217295,politico,84
631,http://www.politico.com/story/2016/01/white-house-immigration-raids-217467,politico,41
634,http://www.politico.com/story/2016/01/lindsey-graham-jeb-bush-218035,politico,19
635,http://www.politico.com/story/2016/01/trump-super-pac-iowa-ads-218283,politico,12
